タイトル,メモ,URL,コメント
カトリック刈谷教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E5%88%88%E8%B0%B7%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x60049ce9c9cc0001:0x98cf7ef32f753d5d,
カトリック安城教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E5%AE%89%E5%9F%8E%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x60049948711e1803:0xf707c10647625121,
カトリック西院教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E8%A5%BF%E9%99%A2%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x600106354efdc35b:0xd47dbdcfaca354a3,
カトリック宇治教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E5%AE%87%E6%B2%BB%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x6001110b4bc5dd7d:0xbaf23452b1c69a7a,
カトリック平針教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E5%B9%B3%E9%87%9D%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x60036491db1e0915:0x49995fe825bc9729,
小さき花のテレジア カトリック伏見教会,,https://www.google.com/maps/place/%E5%B0%8F%E3%81%95%E3%81%8D%E8%8A%B1%E3%81%AE%E3%83%86%E3%83%AC%E3%82%B8%E3%82%A2+%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E4%BC%8F%E8%A6%8B%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x60010f0d50e1f3d3:0x114201957f496932,
カトリック桂教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E6%A1%82%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x600106e8db6b268b:0xd4c9be1a873fbe87,
カトリック五反城教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E4%BA%94%E5%8F%8D%E5%9F%8E%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x60037645a9479af5:0xc57d87fa85687ed2,
カトリック小山教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E5%B0%8F%E5%B1%B1%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x600108004b301cc3:0xddc264510faedc01,
カトリック河原町教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E6%B2%B3%E5%8E%9F%E7%94%BA%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x60010892e0455555:0x55985c822845fd4c,
カトリック西陣教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E8%A5%BF%E9%99%A3%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x60010876b8d3970b:0x4b6d948a30b6cf36,
カトリック聖ヴィアトール北白川教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E8%81%96%E3%83%B4%E3%82%A3%E3%82%A2%E3%83%88%E3%83%BC%E3%83%AB%E5%8C%97%E7%99%BD%E5%B7%9D%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x60010853ec97d141:0xbfac0f72878eb59b,
カトリック衣笠教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E8%A1%A3%E7%AC%A0%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x6001a81ff6d244c9:0x68644cc3fecffe4b,
カトリック草津教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E8%8D%89%E6%B4%A5%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x600172148a2a3355:0x43737b26b1ed676f,
カトリック布池教会大聖堂,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E5%B8%83%E6%B1%A0%E6%95%99%E4%BC%9A%E5%A4%A7%E8%81%96%E5%A0%82/data=!4m2!3m1!1s0x600370e7dba9c111:0x1de946781ed1c6a9,
カトリック小浜教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E5%B0%8F%E6%B5%9C%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x6001c52928b305a7:0xe2af64e383321291,
カトリック関教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E9%96%A2%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x600306d6d79442a5:0xd108c38abacb0316,
カトリック敦賀教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E6%95%A6%E8%B3%80%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x6001fae7443672bd:0x6e413679e33cc792,
カトリック美濃加茂教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E7%BE%8E%E6%BF%83%E5%8A%A0%E8%8C%82%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x6003105df32206d1:0x82af0c2a13144de7,
カトリック岐阜教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E5%B2%90%E9%98%9C%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x6003a955ab51cab7:0x9591fb2790e83042,
カトリック鯖江教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E9%AF%96%E6%B1%9F%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x5ff8afcdfbb481e5:0x639d124eb903331,
カトリック神言修道会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E7%A5%9E%E8%A8%80%E4%BF%AE%E9%81%93%E4%BC%9A/data=!4m2!3m1!1s0x601dd38ebde80e7f:0x79ca761488110d67,
カトリック長野吉田教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E9%95%B7%E9%87%8E%E5%90%89%E7%94%B0%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x601d864c3c9bffff:0x5c6f9f2641d71947,
カトリック中之条教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E4%B8%AD%E4%B9%8B%E6%9D%A1%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x601e71abe3e95555:0x2cd85de629acd486,
野尻湖カトリック教会,,https://www.google.com/maps/place/%E9%87%8E%E5%B0%BB%E6%B9%96%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x5ff623a167a9f693:0xf2cb74ebd404ba,
カトリック太閤山教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E5%A4%AA%E9%96%A4%E5%B1%B1%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x5ff784cfa3eeaaab:0xe2f93fde5a3a7467,
カトリック羽咋教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E7%BE%BD%E5%92%8B%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x5ff7689458983ead:0xa2c505c7c3dc3290,
カトリック小諸教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E5%B0%8F%E8%AB%B8%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x601dc9b4b7db81eb:0xc0212b2bfb87d0ee,
カトリック内灘教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E5%86%85%E7%81%98%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x5ff9cd8a51577575:0xb4127da923886a30,
カトリック輪島教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E8%BC%AA%E5%B3%B6%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x5ff12e67eac6aaab:0xe821844d043bd987,
カトリック直江津教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E7%9B%B4%E6%B1%9F%E6%B4%A5%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x5ff6786aeb6429ef:0x360233691f498b93,
カトリック松任教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E6%9D%BE%E4%BB%BB%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x5ff84a6fa61f7e1d:0xb5ac78627eded4f5,
カトリック妙高教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E5%A6%99%E9%AB%98%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x5ff63d9642623d51:0xe8c3ef3818f075f8,
カトリック沼田教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E6%B2%BC%E7%94%B0%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x601e42a65000d917:0xea279e82a7179fa,
カトリック高岡教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E9%AB%98%E5%B2%A1%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x5ff79d35ff042f47:0xcefd2b74458a30b0,
カトリック糸魚川教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E7%B3%B8%E9%AD%9A%E5%B7%9D%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x5ff65db4e579fa47:0xa62fd45bd9c8d14d,
カトリック大野教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E5%A4%A7%E9%87%8E%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x5ff89f8181a70049:0x7f5066b18fa95216,
カトリック富岡教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E5%AF%8C%E5%B2%A1%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x601e906db1856885:0x43807f5df4e6c932,
カトリック七尾教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E4%B8%83%E5%B0%BE%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x5ff73d9958538b3b:0xfb9452bdb4ec974,
カトリック小松教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E5%B0%8F%E6%9D%BE%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x5ff851a77a03ffff:0xacade6757f4c2720,
カトリック高田教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E9%AB%98%E7%94%B0%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x5ff676dab3f865f5:0x449a101b21c1aa9c,
カトリック魚津教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E9%AD%9A%E6%B4%A5%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x5ff7a502f477b9bb:0x30637412024ba0f5,
カトリック上田教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E4%B8%8A%E7%94%B0%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x601dbcdb5bcc2c2d:0x4f70ec4fb58c9a22,
カトリック草津教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E8%8D%89%E6%B4%A5%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x601de7461ee38abd:0x5b89ddb9d3dd5a2a,
カトリック三馬教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E4%B8%89%E9%A6%AC%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x5ff835cf169ef3bd:0xd92b14852d70f4c5,
カトリック茅野教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E8%8C%85%E9%87%8E%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x601c57325bc22e7b:0xe87d198ba7a8c044,
カトリック佐久教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E4%BD%90%E4%B9%85%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x601c34972b46237f:0x127be5b2caa03139,
カトリック藤岡教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E8%97%A4%E5%B2%A1%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x601eeb012a1b0a1f:0x6f3d51e28476877a,
カトリック渋川教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E6%B8%8B%E5%B7%9D%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x601e604bfe1da693:0xa4495e0e98ab22e6,
カトリック岡谷教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E5%B2%A1%E8%B0%B7%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x601cffd82448c7a1:0x9b52b4f0ae0591c9,
カトリック篠ノ井教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E7%AF%A0%E3%83%8E%E4%BA%95%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x601d8399f7fbfdeb:0xa27322d5cbc630fc,
カトリック福井教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E7%A6%8F%E4%BA%95%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x5ff8bef157650b25:0xbc9e9a833fd44e8b,
カトリック長野教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E9%95%B7%E9%87%8E%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x601d86f6b4a55555:0x25a0fe79aed0332a,
カトリック諏訪教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E8%AB%8F%E8%A8%AA%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x601c55b0266ac577:0x6aabe4fca529e925,
カトリック松本教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E6%9D%BE%E6%9C%AC%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x601d0e9ab7233075:0x9aaa063b2a7e48cc,
カトリック前橋教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E5%89%8D%E6%A9%8B%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x601ef319371a396b:0xebd2b7e52724ca23,
軽井沢聖パウロカトリック教会,,https://www.google.com/maps/place/%E8%BB%BD%E4%BA%95%E6%B2%A2%E8%81%96%E3%83%91%E3%82%A6%E3%83%AD%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x601dd388cbece41f:0x257250fb3056cc84,
カトリック高崎教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E9%AB%98%E5%B4%8E%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x601e8d80287d30ed:0xfa53de35bb1f7b74,
カトリック金沢教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E9%87%91%E6%B2%A2%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x5ff833806104c241:0x2bbb2c90571bdf47,
カトリック富山教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E5%AF%8C%E5%B1%B1%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x5ff790608f57fe47:0x61427d1e9ade7ef3,
カトリック佐渡教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E4%BD%90%E6%B8%A1%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x5ff35cf15037f91f:0x4e7462484d46e947,
カトリック聖マリア在俗会 長岡ハイム,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E8%81%96%E3%83%9E%E3%83%AA%E3%82%A2%E5%9C%A8%E4%BF%97%E4%BC%9A+%E9%95%B7%E5%B2%A1%E3%83%8F%E3%82%A4%E3%83%A0/data=!4m2!3m1!1s0x5ff5a8362d38b81f:0x132db987b9ff06c9,
カトリック十日町教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E5%8D%81%E6%97%A5%E7%94%BA%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x5ff5ee907f57b327:0x80edb4fb4b5fe093,
カトリック柏崎教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E6%9F%8F%E5%B4%8E%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x5ff5b5d6fcfc3383:0x485667d148a126b9,
カトリック南会津教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E5%8D%97%E4%BC%9A%E6%B4%A5%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x601fe7d042e81029:0x1d49c154b3451387,
カトリック那須教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E9%82%A3%E9%A0%88%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x60202429e39803fb:0x1f9f78d5207b4b0a,
カトリック日光教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E6%97%A5%E5%85%89%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x601fa72b3ec4e331:0xb90d600e4cbdf34f,
カトリック大田原教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E5%A4%A7%E7%94%B0%E5%8E%9F%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x6021d55dcfbe072b:0x611d8231767c3e22,
カトリック新潟教区本部,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E6%96%B0%E6%BD%9F%E6%95%99%E5%8C%BA%E6%9C%AC%E9%83%A8/data=!4m2!3m1!1s0x5ff4c9e51dfe8c8d:0x176b6d5ebd54a7ab,
カトリック加茂教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E5%8A%A0%E8%8C%82%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x5ff4e04822cf8049:0xc68a1216b93ed854,
カトリック村松教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E6%9D%91%E6%9D%BE%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x5ff520a9ff1bffff:0x6b63aa672fb3c80b,
カトリック 栃尾教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF+%E6%A0%83%E5%B0%BE%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x5ff506008e07815b:0x59ee04e3789bc2d7,
カトリック白根教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E7%99%BD%E6%A0%B9%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x5ff4dcb6127eca7f:0xdc5182d6c1b57239,
カトリック鳥屋野教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E9%B3%A5%E5%B1%8B%E9%87%8E%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x5ff4c8fad14400a5:0xad4c0e79e30dce81,
カトリック 新津教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF+%E6%96%B0%E6%B4%A5%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x5ff4da9a30c75721:0xa0d4cbe3cb5f498c,
カトリック亀田教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E4%BA%80%E7%94%B0%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x5ff4cedd5fdfb893:0xa32583f2824811e4,
カトリック 見附教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF+%E8%A6%8B%E9%99%84%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x5ff503e9c055b567:0xf7bd804df5759b8c,
カトリック青山教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E9%9D%92%E5%B1%B1%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x5ff4c8148ed49e75:0xa40fb3f3e172e82e,
カトリック喜多方教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E5%96%9C%E5%A4%9A%E6%96%B9%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x5f8ab6f2a33d14ab:0xcc4b11b2698c6430,
カトリック寺尾教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E5%AF%BA%E5%B0%BE%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x5ff4c7bf2eed90c9:0x92be697219e891fa,
カトリック三条教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E4%B8%89%E6%9D%A1%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x5ff4e247319cb017:0x58c2b462763b0420,
カトリック花園教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E8%8A%B1%E5%9C%92%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x5ff4c985e532b6d9:0x180dd5dfab8dd54d,
カトリック会津若松教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E4%BC%9A%E6%B4%A5%E8%8B%A5%E6%9D%BE%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x5ff5549f0f33a715:0xd6320229b71d18e7,
カトリック 長岡教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF+%E9%95%B7%E5%B2%A1%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x5ff5a9ad9283341d:0xdfff96e883cda6fd,
カトリック 新潟教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF+%E6%96%B0%E6%BD%9F%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x5ff4c9e4e71bd89d:0x483f8cec56907328,
カトリック長井教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E9%95%B7%E4%BA%95%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x5f8baa1271b50535:0x91bfd72fe80a7a4b,
カトリック米沢教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E7%B1%B3%E6%B2%A2%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x5f8af039259db50f:0x86db39df2767d526,
カトリック 新発田教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF+%E6%96%B0%E7%99%BA%E7%94%B0%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x5f8b3171f53aaaab:0x3f69423f65098e5e,
カトリック新庄教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E6%96%B0%E5%BA%84%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x5f895407c14f9d99:0x2e9390e5c6fe6f3c,
カトリック酒田教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E9%85%92%E7%94%B0%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x5f8e9e8791bd783d:0x1e045cd443f3096e,
カトリック鶴岡教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E9%B6%B4%E5%B2%A1%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x5f8c1a98f1da3dc7:0xee3d8270266c005a,
カトリックベトレヘム宣教会本部,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E3%83%99%E3%83%88%E3%83%AC%E3%83%98%E3%83%A0%E5%AE%A3%E6%95%99%E4%BC%9A%E6%9C%AC%E9%83%A8/data=!4m2!3m1!1s0x5f8576274e78d71b:0x9878951b6a64a80a,
カトリック北上教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E5%8C%97%E4%B8%8A%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x5f8f44bdb34ae9e1:0x2c4d2a6e564dc4da,
カトリック志家教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E5%BF%97%E5%AE%B6%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x5f857627539a7d1b:0x22479c10f50bb094,
カトリック本荘教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E6%9C%AC%E8%8D%98%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x5f8e526f9f6be151:0xc5474f6f202ee67,
カトリック花巻教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E8%8A%B1%E5%B7%BB%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x5f8f6746a7dda4f1:0xbbad5834e27d3e53,
カトリック横手教会,,https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E6%A8%AA%E6%89%8B%E6%95%99%E4%BC%9A/data=!4m2!3m1!1s0x5f8f0ffc3cf8f7dd:0xc75d14a9b04a9e21,
