ID,People,Country,Language,Religion,Indigenous,10/40 Window,PeopleID3,Rog3,Frontier,PopulationRange,% Adherents Source,% Christian Adherents ,Population,Workers Needed
14526BG,Raute,Bangladesh,Bengali,Hinduism,Yes,Yes,14526,BG,Y,1,0.00%,0.00%,1300,1
14526NP,Raute,Nepal,Nepali,Ethnic Religions,Yes,Yes,14526,NP,Y,1,0.00%,0.00%,900,1
14529ID,Rawas,Indonesia,Musi,Islam,Yes,Yes,14529,ID,Y,2,0.00%,0.00%,232000,5
14536MO,Regeibat,Morocco,"Arabic, Moroccan Spoken",Islam,Yes,Yes,14536,MO,Y,1,0.00%,0.00%,39000,1
14536WI,Regeibat,Western Sahara,Hassaniyya,Islam,Yes,Yes,14536,WI,Y,1,0.00%,0.00%,79000,2
14537ID,Rejang,Indonesia,Rejang,Islam,Yes,Yes,14537,ID,Y,2,4.00%,0.04%,401000,8
14554CH,Riang,China,Riang Lang,Ethnic Religions,No,Yes,14554,CH,Y,1,0.00%,0.00%,2100,1
14556ID,"Malay, Riau",Indonesia,Malay,Islam,Yes,Yes,14556,ID,Y,4,8.00%,0.08%,1900000,38
14563LY,"Bedouin, Riyah ",Libya,"Arabic, Libyan Spoken",Islam,Yes,Yes,14563,LY,Y,1,0.00%,0.00%,36000,1
14564SU,Rizeigat,Sudan,"Arabic, Sudanese Spoken",Islam,Yes,Yes,14564,SU,Y,2,0.00%,0.00%,373000,7
14567PK,"Romani, Vlax",Pakistan,"Romani, Vlax",Islam,Yes,Yes,14567,PK,Y,1,0.00%,0.00%,23000,1
14570AF,"Romani, Balkan",Afghanistan,"Romani, Balkan",Islam,No,Yes,14570,AF,Y,1,0.00%,0.00%,17000,1
14570AG,"Romani, Balkan",Algeria,"Arabic, Algerian Spoken",Islam,Yes,Yes,14570,AG,Y,1,9.00%,0.09%,4600,1
14584AG,"Bedouin, Ruarha",Algeria,"Tamazight, Central Atlas",Islam,Yes,Yes,14584,AG,Y,1,0.00%,0.00%,84000,2
14586LA,Chut-Ruc,Laos,Chut,Ethnic Religions,Yes,Yes,14586,LA,Y,1,0.00%,0.00%,200,1
14592CD,Runga,Chad,Runga,Islam,Yes,Yes,14592,CD,Y,1,0.00%,0.00%,68000,1
14592CT,Runga,Central African Republic,Runga,Islam,Yes,No,14592,CT,Y,1,0.00%,0.00%,30000,1
14600CA,"Jew, Russian",Canada,Russian,Ethnic Religions,No,No,14600,CA,Y,2,0.00%,0.00%,101000,2
14600TX,"Jew, Russian",Turkmenistan,Russian,Ethnic Religions,No,Yes,14600,TX,Y,1,0.00%,0.00%,700,1
14603RS,Rutul,Russia,Rutul,Islam,Yes,No,14603,RS,Y,1,1.30%,0.01%,31000,1
14617TW,Saaroa,Taiwan,Bunun,Other / Small,Yes,Yes,14617,TW,Y,1,0.00%,0.00%,300,1
14727AF,Sanglechi,Afghanistan,Sanglechi,Islam,Yes,Yes,14727,AF,Y,1,0.00%,0.00%,2800,1
14727TI,Sanglechi,Tajikistan,Sanglechi,Islam,Yes,Yes,14727,TI,Y,1,0.00%,0.00%,2000,1
14618CD,"Daju, Dar Daju",Chad,"Daju, Dar Daju",Islam,Yes,Yes,14618,CD,Y,1,0.00%,0.00%,67000,1
14631LA,Saek,Laos,Saek,Ethnic Religions,Yes,Yes,14631,LA,Y,1,2.50%,0.03%,4000,1
14631TH,Saek,Thailand,Saek,Buddhism,Yes,Yes,14631,TH,Y,1,0.00%,0.00%,21000,1
14638ML,"Arab, Saharan",Mali,Hassaniyya,Islam,No,Yes,14638,ML,Y,1,0.00%,0.00%,51000,1
14639AG,Saharawi,Algeria,Hassaniyya,Islam,Yes,Yes,14639,AG,Y,2,0.50%,0.01%,170000,3
14639FR,Saharawi,France,Hassaniyya,Islam,No,No,14639,FR,Y,1,0.00%,0.00%,15000,1
14639LY,Saharawi,Libya,"Arabic, Libyan Spoken",Islam,No,Yes,14639,LY,Y,1,0.00%,0.00%,900,1
14639MO,Saharawi,Morocco,"Arabic, Moroccan Spoken",Islam,Yes,Yes,14639,MO,Y,2,0.00%,0.00%,164000,3
14639WI,Saharawi,Western Sahara,Hassaniyya,Islam,Yes,Yes,14639,WI,Y,2,4.00%,0.04%,263000,5
14658CH,Salar,China,Salar,Islam,Yes,Yes,14658,CH,Y,2,1.00%,0.01%,151000,3
14669IS,Samaritan,Israel,Hebrew,Ethnic Religions,Yes,Yes,14669,IS,Y,1,0.00%,0.00%,900,1
14669WE,Samaritan,West Bank / Gaza,Hebrew,Ethnic Religions,Yes,Yes,14669,WE,Y,1,0.00%,0.00%,1100,1
14677ML,"Duun, Samogo",Mali,Duungooma,Islam,Yes,Yes,14677,ML,Y,2,2.00%,0.02%,164000,3
14680CH,Samtao,China,Samtao,Buddhism,No,Yes,14680,CH,Y,1,0.00%,0.00%,200,1
14715SA,"Arab, Northern Yemeni",Saudi Arabia,"Arabic, Sanaani Spoken",Islam,No,Yes,14715,SA,Y,2,0.00%,0.00%,277000,6
14715YM,"Arab, Northern Yemeni",Yemen,"Arabic, Sanaani Spoken",Islam,Yes,Yes,14715,YM,Y,5,0.00%,0.00%,13279000,266
14718ID,Sula,Indonesia,Sula,Islam,Yes,Yes,14718,ID,Y,1,0.10%,0.00%,92000,2
14732IN,Sansi (Muslim traditions),India,"Punjabi, Eastern",Islam,Yes,Yes,14732,IN,Y,1,0.00%,0.00%,300,1
14732PK,Sansi (Muslim traditions),Pakistan,"Punjabi, Western",Islam,Yes,Yes,14732,PK,Y,1,0.00%,0.00%,5600,1
14752LY,"Bedouin, Sanusi ",Libya,"Arabic, Libyan Spoken",Islam,Yes,Yes,14752,LY,Y,3,0.00%,0.00%,639000,13
14758LA,Sapuan,Laos,Sapuan,Ethnic Religions,Yes,Yes,14758,LA,Y,1,0.00%,0.00%,5500,1
14776ID,Sasak,Indonesia,Sasak,Islam,Yes,Yes,14776,ID,Y,4,1.30%,0.01%,3383000,68
14782AF,Sau,Afghanistan,Savi,Islam,Yes,Yes,14782,AF,Y,1,0.00%,0.00%,4900,1
14784AE,"Arab, Saudi - Hijazi",United Arab Emirates,"Arabic, Hijazi Spoken",Islam,No,Yes,14784,AE,Y,2,0.00%,0.00%,389000,8
14784QA,"Arab, Saudi - Hijazi",Qatar,"Arabic, Hijazi Spoken",Islam,No,Yes,14784,QA,Y,1,0.00%,0.00%,28000,1
14784US,"Arab, Saudi - Hijazi",United States,"Arabic, Hijazi Spoken",Islam,No,No,14784,US,Y,1,0.00%,0.00%,77000,2
14816KE,Segeju,Kenya,Segeju,Islam,No,No,14816,KE,Y,1,0.00%,0.00%,600,1
14816TZ,Segeju,Tanzania,Segeju,Islam,Yes,No,14816,TZ,Y,1,3.00%,0.03%,20000,1
14819ID,Seit Kaitetu,Indonesia,Seit-Kaitetu,Islam,Yes,Yes,14819,ID,Y,1,0.00%,0.00%,14000,1
14834SU,"Baggara, Selim",Sudan,"Arabic, Sudanese Spoken",Islam,Yes,Yes,14834,SU,Y,1,0.00%,0.00%,70000,1
14843ID,Semendo,Indonesia,"Malay, Central",Islam,Yes,Yes,14843,ID,Y,2,2.00%,0.02%,260000,5
14845MY,Semnam,Malaysia,Semnam,Ethnic Religions,Yes,Yes,14845,MY,Y,1,0.00%,0.00%,1000,1
14846IR,Semnani,Iran,Semnani,Islam,Yes,Yes,14846,IR,Y,1,0.00%,0.00%,70000,1
14884MU,"Shahari, Jibbali",Oman,Shehri,Islam,Yes,Yes,14884,MU,Y,1,0.00%,0.00%,47000,1
14884SA,"Shahari, Jibbali",Saudi Arabia,Shehri,Islam,No,Yes,14884,SA,Y,1,0.00%,0.00%,42000,1
14885AJ,Shahseven,Azerbaijan,"Azerbaijani, South",Islam,Yes,Yes,14885,AJ,Y,1,0.00%,0.00%,2100,1
14891NI,Shanga,Nigeria,Shanga,Islam,Yes,Yes,14891,NI,Y,1,0.00%,0.00%,26000,1
14899AG,"Berber, Shawiya",Algeria,Tachawit,Islam,Yes,Yes,14899,AG,Y,4,0.00%,0.00%,2341000,47
14899BE,"Berber, Shawiya",Belgium,Tachawit,Islam,No,No,14899,BE,Y,1,10.00%,0.10%,42000,1
14899FR,"Berber, Shawiya",France,Tachawit,Islam,No,No,14899,FR,Y,2,0.00%,0.00%,195000,4
14899GM,"Berber, Shawiya",Germany,Tachawit,Islam,No,No,14899,GM,Y,1,0.00%,0.00%,1600,1
14899IT,"Berber, Shawiya",Italy,Tachawit,Islam,No,No,14899,IT,Y,1,0.00%,0.00%,39000,1
14899MO,"Berber, Shawiya",Morocco,Tachawit,Islam,Yes,Yes,14899,MO,Y,1,0.00%,0.00%,26000,1
14957IR,Sivandi,Iran,Sivandi,Islam,Yes,Yes,14957,IR,Y,1,0.00%,0.00%,9100,1
14958LY,"Berber, Siwa",Libya,Siwi,Islam,No,Yes,14958,LY,Y,1,0.00%,0.00%,1100,1
15468CA,Tibetan,Canada,"Tibetan, Central",Buddhism,No,No,15468,CA,Y,1,0.00%,0.00%,9600,1
16745DA,"Drukpa, Dzongkha",Denmark,Dzongkha,Buddhism,No,No,16745,DA,Y,1,0.00%,0.00%,600,1
15468SW,Tibetan,Sweden,"Tibetan, Central",Buddhism,No,No,15468,SW,Y,1,0.00%,0.00%,1000,1
14906US,Sherpa,United States,Sherpa,Buddhism,No,No,14906,US,Y,1,0.00%,0.00%,5000,1
15468SZ,"Tibetan, Central",Switzerland,"Tibetan, Central",Buddhism,No,No,15468,SZ,Y,1,1.00%,0.01%,8200,1
15468US,"Tibetan, Central",United States,"Tibetan, Central",Buddhism,No,No,15468,US,Y,1,2.10%,0.02%,27000,1
20455AM,Yazidi,Armenia,"Kurdish, Northern",Ethnic Religions,No,No,20455,AM,Y,1,0.00%,0.00%,36000,1
18605AS,"Mongol, Khalka",Australia,"Mongolian, Halh",Ethnic Religions,No,No,18605,AS,Y,1,0.00%,0.00%,2200,1
15080CO,"Jew, Spanish-speaking",Colombia,Spanish,Ethnic Religions,No,No,15080,CO,Y,1,0.00%,0.00%,2400,1
15080CU,"Jew, Spanish-speaking",Cuba,Spanish,Ethnic Religions,No,No,15080,CU,Y,1,0.00%,0.00%,500,1
15080EC,"Jew, Spanish-speaking",Ecuador,Spanish,Ethnic Religions,No,No,15080,EC,Y,1,0.00%,0.00%,700,1
20455GG,Yazidi,Georgia,"Kurdish, Northern",Ethnic Religions,No,No,20455,GG,Y,1,0.00%,0.00%,12000,1
20455GM,Yazidi,Germany,"Kurdish, Northern",Ethnic Religions,No,No,20455,GM,Y,1,0.00%,0.00%,51000,1
19243GR,"Jew, Spanish",Greece,Ladino,Ethnic Religions,No,No,19243,GR,Y,1,0.00%,0.00%,1000,1
15080GT,"Jew, Spanish-speaking",Guatemala,Spanish,Ethnic Religions,No,No,15080,GT,Y,1,0.00%,0.00%,1000,1
20455RS,Yazidi,Russia,"Kurdish, Northern",Ethnic Religions,No,No,20455,RS,Y,1,0.00%,0.00%,41000,1
20455SW,Yazidi,Sweden,"Kurdish, Northern",Ethnic Religions,No,No,20455,SW,Y,1,0.00%,0.00%,4300,1
20455UP,Yazidi,Ukraine,"Kurdish, Northern",Ethnic Religions,No,No,20455,UP,Y,1,0.00%,0.00%,2000,1
16021US,"Jew, Yemeni",United States,"Arabic, Judeo-Yemeni",Ethnic Religions,No,No,16021,US,Y,1,0.00%,0.00%,2500,1
19241US,"Jew, Persian",United States,"Persian, Iranian",Ethnic Religions,No,No,19241,US,Y,1,0.00%,0.00%,65000,1
18689US,"Tai Don, White Tai",United States,Tai Don,Ethnic Religions,No,No,18689,US,Y,1,0.00%,0.00%,13000,1
19211EK,"South Asian, general",Equatorial Guinea,Hindi,Hinduism,No,No,19211,EK,Y,1,0.00%,0.00%,1500,1
18211NZ,Tamil (Hindu traditions),New Zealand,Tamil,Hinduism,No,No,18211,NZ,Y,1,0.00%,0.00%,9800,1
18274AR,Turk,Argentina,Turkish,Islam,No,No,18274,AR,Y,1,0.00%,0.00%,800,1
19314AS,"Afghani, general",Australia,Dari,Islam,No,No,19314,AS,Y,1,0.00%,0.00%,27000,1
14983AS,Somali,Australia,Somali,Islam,No,No,14983,AS,Y,1,0.00%,0.00%,15000,1
15727AS,Urdu,Australia,Urdu,Islam,No,No,15727,AS,Y,1,0.00%,0.00%,71000,1
19314AU,"Afghani, general",Austria,Dari,Islam,No,No,19314,AU,Y,1,0.00%,0.00%,44000,1
19314BE,"Afghani, general",Belgium,Dari,Islam,No,No,19314,BE,Y,1,0.00%,0.00%,26000,1
15727BE,Urdu,Belgium,Urdu,Islam,No,No,15727,BE,Y,1,0.00%,0.00%,9600,1
15756BO,"Uzbek, Southern",Belarus,"Uzbek, Southern",Islam,No,No,15756,BO,Y,1,0.00%,0.00%,3500,1
18274BR,Turk,Brazil,Turkish,Islam,No,No,18274,BR,Y,1,0.00%,0.00%,6300,1
16058BU,Yoruk,Bulgaria,Balkan Gagauz Turkish,Islam,No,No,16058,BU,Y,1,0.00%,0.00%,1000,1
15145BY,Swahili,Burundi,Swahili,Islam,No,No,15145,BY,Y,1,0.00%,0.00%,13000,1
19314CA,"Afghani, general",Canada,Dari,Islam,No,No,19314,CA,Y,1,0.00%,0.00%,59000,1
14996CA,Soninke,Canada,Soninke,Islam,No,No,14996,CA,Y,1,0.00%,0.00%,5000,1
15482CA,"Tigre, Eritrean",Canada,Tigre,Islam,No,No,15482,CA,Y,1,0.00%,0.00%,12000,1
15755CA,Uyghur,Canada,Uyghur,Islam,No,No,15755,CA,Y,1,0.00%,0.00%,2000,1
15655CM,"Arab, Turku",Cameroon,Juba Arabic,Islam,No,No,15655,CM,Y,1,0.00%,0.00%,14000,1
15655CT,"Arab, Turku",Central African Republic,Juba Arabic,Islam,No,No,15655,CT,Y,1,0.00%,0.00%,4900,1
15641DA,"Arab, Tunisian",Denmark,"Arabic, Tunisian Spoken",Islam,No,No,15641,DA,Y,1,0.00%,0.00%,900,1
19314DA,"Afghani, general",Denmark,Dari,Islam,No,No,19314,DA,Y,1,0.00%,0.00%,20000,1
14983DA,Somali,Denmark,Somali,Islam,No,No,14983,DA,Y,1,0.00%,0.00%,21000,1
15727DA,Urdu,Denmark,Urdu,Islam,No,No,15727,DA,Y,1,0.00%,0.00%,7200,1
18274EI,Turk,Ireland,Turkish,Islam,No,No,18274,EI,Y,1,0.00%,0.00%,1600,1
15727EI,Urdu,Ireland,Urdu,Islam,No,No,15727,EI,Y,1,0.00%,0.00%,7800,1
18274EZ,Turk,Czechia,Turkish,Islam,No,No,18274,EZ,Y,1,0.00%,0.00%,2000,1
14983FI,Somali,Finland,Somali,Islam,No,No,14983,FI,Y,1,0.00%,0.00%,22000,1
15284FI,Tatar,Finland,Tatar,Islam,No,No,15284,FI,Y,1,0.00%,0.00%,800,1
18274FI,Turk,Finland,Turkish,Islam,No,No,18274,FI,Y,1,0.00%,0.00%,4600,1
19093FR,Fulani,France,"Fulfulde, Central-Eastern Niger",Islam,No,No,19093,FR,Y,1,0.00%,0.00%,33000,1
14996FR,Soninke,France,Soninke,Islam,No,No,14996,FR,Y,1,0.00%,0.00%,41000,1
15223FR,"Tuareg, Tamajaq",France,"Tamajaq, Tawallammat",Islam,No,No,15223,FR,Y,1,0.00%,0.00%,26000,1
15414FR,Wolof,France,Wolof,Islam,No,No,15414,FR,Y,1,0.00%,0.00%,41000,1
18760GG,"Ghunzib, Hunzib",Georgia,Hunzib,Islam,No,No,18760,GG,Y,1,0.00%,0.00%,300,1
18274GG,Turk,Georgia,Turkish,Islam,No,No,18274,GG,Y,1,0.00%,0.00%,2700,1
15727GM,Urdu,Germany,Urdu,Islam,No,No,15727,GM,Y,1,0.00%,0.00%,23000,1
15755GM,Uyghur,Germany,Uyghur,Islam,No,No,15755,GM,Y,1,0.00%,0.00%,800,1
15727GY,Urdu,Guyana,Urdu,Islam,No,No,15727,GY,Y,1,0.00%,0.00%,4000,1
18274HO,Turk,Honduras,Turkish,Islam,No,No,18274,HO,Y,1,0.00%,0.00%,1900,1
14983IT,Somali,Italy,Somali,Islam,No,No,14983,IT,Y,1,0.00%,0.00%,5300,1
18274IT,Turk,Italy,Turkish,Islam,No,No,18274,IT,Y,1,0.00%,0.00%,18000,1
15003IV,"Bozo, Sorogoye",Côte d'Ivoire,"Bozo, Jenaama",Islam,No,No,15003,IV,Y,1,0.00%,0.00%,21000,1
15414IV,Wolof,Côte d'Ivoire,Wolof,Islam,No,No,15414,IV,Y,1,0.00%,0.00%,18000,1
18274KS,Turk,"Korea, South",Turkish,Islam,No,No,18274,KS,Y,1,0.00%,0.00%,1700,1
18274LS,Turk,Liechtenstein,Turkish,Islam,No,No,18274,LS,Y,1,0.00%,0.00%,1000,1
18274LU,Turk,Luxembourg,Turkish,Islam,No,No,18274,LU,Y,1,0.00%,0.00%,900,1
15198MA,"Arab, Yemeni",Madagascar,"Arabic, Taizzi-Adeni Spoken",Islam,No,No,15198,MA,Y,1,0.00%,0.00%,57000,1
18946MA,"Comorian, Maore",Madagascar,"Comorian, Maore",Islam,No,No,18946,MA,Y,1,0.00%,0.00%,5800,1
19402MA,"Comorian, Mwali",Madagascar,"Comorian, Mwali",Islam,No,No,19402,MA,Y,1,0.00%,0.00%,1900,1
19403MA,"Comorian, Ndzwani",Madagascar,"Comorian, Ndzwani",Islam,No,No,19403,MA,Y,1,0.00%,0.00%,15000,1
15145MA,Swahili,Madagascar,Swahili,Islam,No,No,15145,MA,Y,1,0.00%,0.00%,5700,1
15145MF,Swahili,Mayotte,Swahili,Islam,No,No,15145,MF,Y,1,0.00%,0.00%,9000,1
15145MI,Swahili,Malawi,Swahili,Islam,No,No,15145,MI,Y,1,0.00%,0.00%,3800,1
16058MK,Yoruk,North Macedonia,Balkan Gagauz Turkish,Islam,No,No,16058,MK,Y,1,0.00%,0.00%,4000,1
14983MT,Somali,Malta,Somali,Islam,No,No,14983,MT,Y,1,0.00%,0.00%,1100,1
18274MT,Turk,Malta,Turkish,Islam,No,No,18274,MT,Y,1,0.00%,0.00%,800,1
19314NL,"Afghani, general",Netherlands,Dari,Islam,No,No,19314,NL,Y,1,0.00%,0.00%,52000,1
14983NL,Somali,Netherlands,Somali,Islam,No,No,14983,NL,Y,1,0.00%,0.00%,41000,1
18274NO,Turk,Norway,Turkish,Islam,No,No,18274,NO,Y,1,0.00%,0.00%,21000,1
15727NO,Urdu,Norway,Urdu,Islam,No,No,15727,NO,Y,1,0.00%,0.00%,35000,1
18084NZ,Shaikh,New Zealand,Bengali,Islam,No,No,18084,NZ,Y,1,0.00%,0.00%,1700,1
19314NZ,"Afghani, general",New Zealand,Dari,Islam,No,No,19314,NZ,Y,1,0.00%,0.00%,3600,1
14983NZ,Somali,New Zealand,Somali,Islam,No,No,14983,NZ,Y,1,0.00%,0.00%,1700,1
18274NZ,Turk,New Zealand,Turkish,Islam,No,No,18274,NZ,Y,1,0.00%,0.00%,1700,1
15727NZ,Urdu,New Zealand,Urdu,Islam,No,No,15727,NZ,Y,1,0.00%,0.00%,7200,1
18274PL,Turk,Poland,Turkish,Islam,No,No,18274,PL,Y,1,0.00%,0.00%,4800,1
18274PO,Turk,Portugal,Turkish,Islam,No,No,18274,PO,Y,1,0.00%,0.00%,700,1
15757RS,"Arab, Uzbeki",Russia,"Arabic, Uzbeki Spoken",Islam,No,No,15757,RS,Y,1,0.00%,0.00%,9800,1
21363RS,Lyuli,Russia,Tajik,Islam,No,No,21363,RS,Y,1,0.00%,0.00%,500,1
15220RS,Talysh,Russia,Talysh,Islam,No,No,15220,RS,Y,1,0.00%,0.00%,2600,1
18274RS,Turk,Russia,Turkish,Islam,No,No,18274,RS,Y,1,0.00%,0.00%,55000,1
15755RS,Uyghur,Russia,Uyghur,Islam,No,No,15755,RS,Y,1,0.00%,0.00%,3800,1
15145RW,Swahili,Rwanda,Swahili,Islam,No,No,15145,RW,Y,1,0.00%,0.00%,6100,1
15145SF,Swahili,South Africa,Swahili,Islam,No,No,15145,SF,Y,1,0.00%,0.00%,2500,1
15727SF,Urdu,South Africa,Urdu,Islam,No,No,15727,SF,Y,1,0.00%,0.00%,15000,1
18274SN,Turk,Singapore,Turkish,Islam,No,No,18274,SN,Y,1,0.00%,0.00%,1000,1
15727SN,Urdu,Singapore,Urdu,Islam,No,No,15727,SN,Y,1,0.00%,0.00%,3300,1
18274SP,Turk,Spain,Turkish,Islam,No,No,18274,SP,Y,1,0.00%,0.00%,2900,1
15641SW,"Arab, Tunisian",Sweden,"Arabic, Tunisian Spoken",Islam,No,No,15641,SW,Y,1,0.00%,0.00%,4200,1
14983SW,Somali,Sweden,Somali,Islam,No,No,14983,SW,Y,1,0.00%,0.00%,46000,1
15201SW,Tajik,Sweden,Tajik,Islam,No,No,15201,SW,Y,1,0.00%,0.00%,26000,1
18274SW,Turk,Sweden,Turkish,Islam,No,No,18274,SW,Y,1,0.00%,0.00%,34000,1
15755SW,Uyghur,Sweden,Uyghur,Islam,No,No,15755,SW,Y,1,0.00%,0.00%,2000,1
19314SZ,"Afghani, general",Switzerland,Dari,Islam,No,No,19314,SZ,Y,1,0.00%,0.00%,19000,1
18274SZ,Turk,Switzerland,Turkish,Islam,No,No,18274,SZ,Y,1,0.00%,0.00%,68000,1
14983TZ,Somali,Tanzania,Somali,Islam,No,No,14983,TZ,Y,1,0.00%,0.00%,70000,1
18274UK,Turk,United Kingdom,Turkish,Islam,No,No,18274,UK,Y,1,0.00%,0.00%,71000,1
15158UP,Tabasaran,Ukraine,Tabasaran,Islam,No,No,15158,UP,Y,1,0.00%,0.00%,900,1
18274UP,Turk,Ukraine,Turkish,Islam,No,No,18274,UP,Y,1,0.00%,0.00%,3500,1
15654UP,Turkmen,Ukraine,Turkmen,Islam,No,No,15654,UP,Y,1,0.00%,0.00%,3300,1
20631UP,"Turk, Meskhetian",Ukraine,Ukrainian,Islam,No,No,20631,UP,Y,1,0.00%,0.00%,3500,1
20631US,"Turk, Meskhetian",United States,English,Islam,No,No,20631,US,Y,1,0.00%,0.00%,16000,1
15755US,Uyghur,United States,Uyghur,Islam,No,No,15755,US,Y,1,0.00%,0.00%,10000,1
18274VE,Turk,Venezuela,Turkish,Islam,No,No,18274,VE,Y,1,0.00%,0.00%,28000,1
15145ZA,Swahili,Zambia,Swahili,Islam,No,No,15145,ZA,Y,1,0.00%,0.00%,47000,1
18274DA,Turk,Denmark,Turkish,Islam,No,No,18274,DA,Y,1,0.00%,0.00%,75000,2
19179FR,"Comorian, other",France,"Comorian, Maore",Islam,No,No,19179,FR,Y,1,0.00%,0.00%,98000,2
15414IT,Wolof,Italy,Wolof,Islam,No,No,15414,IT,Y,1,0.00%,0.00%,81000,2
14983UK,Somali,United Kingdom,Somali,Islam,No,No,14983,UK,Y,1,0.00%,0.00%,99000,2
20631RS,"Turk, Meskhetian",Russia,Russian,Islam,No,No,20631,RS,Y,1,0.10%,0.00%,62000,1
15587RS,Tsakhur,Russia,Tsakhur,Islam,No,No,15587,RS,Y,1,0.10%,0.00%,13000,1
15201FI,Tajik,Finland,Tajik,Islam,No,No,15201,FI,Y,1,1.00%,0.01%,3600,1
15201BE,Tajik,Belgium,Tajik,Islam,No,No,15201,BE,Y,1,3.00%,0.03%,5100,1
15201CA,Tajik,Canada,Tajik,Islam,No,No,15201,CA,Y,1,4.00%,0.04%,1900,1
15482NL,"Tigre, Eritrean",Netherlands,Tigre,Islam,No,No,15482,NL,Y,1,9.00%,0.09%,3300,1
15641CA,"Arab, Tunisian",Canada,"Arabic, Tunisian Spoken",Islam,No,No,15641,CA,Y,1,10.00%,0.10%,26000,1
15198UK,"Arab, Yemeni",United Kingdom,"Arabic, Taizzi-Adeni Spoken",Islam,No,No,15198,UK,Y,1,10.00%,0.10%,34000,1
15482UK,"Tigre, Eritrean",United Kingdom,Tigre,Islam,No,No,15482,UK,Y,1,10.00%,0.10%,15000,1
16878US,Gujar (Hindu traditions),United States,Gujarati,Hinduism,No,No,16878,US,Y,2,0.00%,0.00%,258000,5
17571CA,Jat (Muslim traditions),Canada,"Punjabi, Western",Islam,No,No,17571,CA,Y,2,0.00%,0.00%,112000,2
15198US,"Arab, Yemeni",United States,"Arabic, Taizzi-Adeni Spoken",Islam,No,No,15198,US,Y,2,0.00%,0.00%,101000,2
19314US,"Afghani, general",United States,Dari,Islam,No,No,19314,US,Y,2,0.00%,0.00%,100000,2
15727CA,Urdu,Canada,Urdu,Islam,No,No,15727,CA,Y,2,0.00%,0.00%,146000,3
18274FR,Turk,France,Turkish,Islam,No,No,18274,FR,Y,2,0.00%,0.00%,222000,4
14996IV,Soninke,Côte d'Ivoire,Soninke,Islam,No,No,14996,IV,Y,2,0.00%,0.00%,208000,4
14983US,Somali,United States,Somali,Islam,No,No,14983,US,Y,2,0.00%,0.00%,184000,4
18274NL,Turk,Netherlands,Turkish,Islam,No,No,18274,NL,Y,2,0.00%,0.00%,300000,6
17571US,Jat (Muslim traditions),United States,"Punjabi, Western",Islam,No,No,17571,US,Y,2,0.00%,0.00%,384000,8
14926CM,"Baggara, Shuwa Arab",Cameroon,"Arabic, Chadian Spoken",Islam,No,No,14926,CM,Y,2,1.90%,0.02%,195000,4
19314GM,"Afghani, general",Germany,Dari,Islam,No,No,19314,GM,Y,2,4.00%,0.04%,297000,6
14983CA,Somali,Canada,Somali,Islam,No,No,14983,CA,Y,2,7.00%,0.07%,101000,2
15727US,Urdu,United States,Urdu,Islam,No,No,15727,US,Y,3,0.00%,0.00%,523000,10
18274GM,Turk,Germany,Turkish,Islam,No,No,18274,GM,Y,4,0.00%,0.00%,2824000,56
19738RS,Tuvans-Todzhan,Russia,Tuvan,Buddhism,Yes,No,19738,RS,Y,1,0.00%,0.00%,1900,1
19736RS,Soyot,Russia,Tuvan,Buddhism,Yes,No,19736,RS,Y,1,0.00%,0.00%,3700,1
21570BR,Juma,Brazil,Juma,Ethnic Religions,Yes,No,21570,BR,Y,1,0.00%,0.00%,,
21613BR,Isse,Brazil,Portuguese,Ethnic Religions,Yes,No,21613,BR,Y,1,0.00%,0.00%,,
21615BR,Paumelenho,Brazil,Portuguese,Ethnic Religions,Yes,No,21615,BR,Y,1,0.00%,0.00%,,
19244BK,"Jew, Serbian-speaking",Bosnia-Herzegovina,Serbian,Ethnic Religions,Yes,No,19244,BK,Y,1,0.00%,0.00%,400,1
21567BR,Arara do Rio Branco,Brazil,"Arara, Mato Grosso",Ethnic Religions,Yes,No,21567,BR,Y,1,0.00%,0.00%,300,1
19664BR,Metyktire,Brazil,Kayapo,Ethnic Religions,Yes,No,19664,BR,Y,1,0.00%,0.00%,100,1
20077BR,Isolados do Alto Jutai,Brazil,Language unknown,Ethnic Religions,Yes,No,20077,BR,Y,1,0.00%,0.00%,200,1
20078BR,Isolados do Jandiatuba,Brazil,Language unknown,Ethnic Religions,Yes,No,20078,BR,Y,1,0.00%,0.00%,300,1
21612BR,Arara do Rio Amonia,Brazil,Language unknown,Ethnic Religions,Yes,No,21612,BR,Y,1,0.00%,0.00%,500,1
18847BR,Matis,Brazil,Matis,Ethnic Religions,Yes,No,18847,BR,Y,1,0.00%,0.00%,400,1
21569BR,Baena,Brazil,Portuguese,Ethnic Religions,Yes,No,21569,BR,Y,1,0.00%,0.00%,20,1
19322BR,Kabixi,Brazil,Portuguese,Ethnic Religions,Yes,No,19322,BR,Y,1,0.00%,0.00%,100,1
19323BR,Sakiriabar,Brazil,Portuguese,Ethnic Religions,Yes,No,19323,BR,Y,1,0.00%,0.00%,100,1
21571BR,Kulina Pano,Brazil,Portuguese,Ethnic Religions,Yes,No,21571,BR,Y,1,0.00%,0.00%,200,1
21566BR,Koiupanka,Brazil,Portuguese,Ethnic Religions,Yes,No,21566,BR,Y,1,0.00%,0.00%,700,1
